/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
/root/WATS/model/calibrator.py:322: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at ../torch/csrc/utils/tensor_new.cpp:274.)
  torch.tensor([L.row, L.col]),
Debug: Dataset cora-full train_idx: 2820, val_idx: 940, test_idx: 15040
Debug: Dataset cora-full train_idx: 10, val_idx: 10, test_idx: 10
Dataset: cora-full | #Nodes: 18800 | #Edges: 144170 | #Classes: 70 |#Features: 8710
Epoch 00001 | Loss(train) 4.2533 | Acc(train) 0.0113 | Acc(val) 0.0340 |*
Epoch 00002 | Loss(train) 4.2439 | Acc(train) 0.0266 | Acc(val) 0.0340 |
Epoch 00003 | Loss(train) 4.2274 | Acc(train) 0.0319 | Acc(val) 0.0394 |*
Epoch 00004 | Loss(train) 4.2110 | Acc(train) 0.0390 | Acc(val) 0.0457 |*
Epoch 00005 | Loss(train) 4.1923 | Acc(train) 0.0415 | Acc(val) 0.0457 |
Epoch 00006 | Loss(train) 4.1676 | Acc(train) 0.0518 | Acc(val) 0.0394 |
Epoch 00007 | Loss(train) 4.1511 | Acc(train) 0.0408 | Acc(val) 0.0351 |
Epoch 00008 | Loss(train) 4.1149 | Acc(train) 0.0447 | Acc(val) 0.0394 |
Epoch 00009 | Loss(train) 4.0921 | Acc(train) 0.0493 | Acc(val) 0.0532 |*
Epoch 00010 | Loss(train) 4.0836 | Acc(train) 0.0436 | Acc(val) 0.0511 |
Epoch 00011 | Loss(train) 4.0693 | Acc(train) 0.0457 | Acc(val) 0.0479 |
Epoch 00012 | Loss(train) 4.0538 | Acc(train) 0.0557 | Acc(val) 0.0479 |
Epoch 00013 | Loss(train) 4.0416 | Acc(train) 0.0560 | Acc(val) 0.0468 |
Epoch 00014 | Loss(train) 4.0368 | Acc(train) 0.0574 | Acc(val) 0.0447 |
Epoch 00015 | Loss(train) 4.0162 | Acc(train) 0.0560 | Acc(val) 0.0436 |
Epoch 00016 | Loss(train) 4.0104 | Acc(train) 0.0564 | Acc(val) 0.0436 |
Epoch 00017 | Loss(train) 3.9996 | Acc(train) 0.0543 | Acc(val) 0.0457 |
Epoch 00018 | Loss(train) 3.9964 | Acc(train) 0.0550 | Acc(val) 0.0521 |
Epoch 00019 | Loss(train) 4.0025 | Acc(train) 0.0582 | Acc(val) 0.0628 |*
Epoch 00020 | Loss(train) 3.9932 | Acc(train) 0.0599 | Acc(val) 0.0830 |*
Epoch 00021 | Loss(train) 3.9910 | Acc(train) 0.0610 | Acc(val) 0.0915 |*
Epoch 00022 | Loss(train) 3.9761 | Acc(train) 0.0638 | Acc(val) 0.0926 |*
Epoch 00023 | Loss(train) 3.9733 | Acc(train) 0.0603 | Acc(val) 0.0936 |*
Epoch 00024 | Loss(train) 3.9828 | Acc(train) 0.0599 | Acc(val) 0.0947 |*
Epoch 00025 | Loss(train) 3.9620 | Acc(train) 0.0652 | Acc(val) 0.0947 |
Epoch 00026 | Loss(train) 3.9527 | Acc(train) 0.0628 | Acc(val) 0.0947 |
Epoch 00027 | Loss(train) 3.9507 | Acc(train) 0.0663 | Acc(val) 0.0957 |*
Epoch 00028 | Loss(train) 3.9591 | Acc(train) 0.0628 | Acc(val) 0.0957 |
Epoch 00029 | Loss(train) 3.9412 | Acc(train) 0.0645 | Acc(val) 0.0957 |
Epoch 00030 | Loss(train) 3.9294 | Acc(train) 0.0734 | Acc(val) 0.0957 |
Epoch 00031 | Loss(train) 3.9337 | Acc(train) 0.0670 | Acc(val) 0.0947 |
Epoch 00032 | Loss(train) 3.9286 | Acc(train) 0.0652 | Acc(val) 0.0947 |
Epoch 00033 | Loss(train) 3.9213 | Acc(train) 0.0684 | Acc(val) 0.0957 |
Epoch 00034 | Loss(train) 3.9293 | Acc(train) 0.0716 | Acc(val) 0.0957 |
Epoch 00035 | Loss(train) 3.9185 | Acc(train) 0.0730 | Acc(val) 0.0957 |
Epoch 00036 | Loss(train) 3.9280 | Acc(train) 0.0745 | Acc(val) 0.0957 |
Epoch 00037 | Loss(train) 3.9097 | Acc(train) 0.0759 | Acc(val) 0.0957 |
Epoch 00038 | Loss(train) 3.9095 | Acc(train) 0.0677 | Acc(val) 0.0947 |
Epoch 00039 | Loss(train) 3.8979 | Acc(train) 0.0745 | Acc(val) 0.0936 |
Epoch 00040 | Loss(train) 3.8878 | Acc(train) 0.0720 | Acc(val) 0.0926 |
Epoch 00041 | Loss(train) 3.8839 | Acc(train) 0.0844 | Acc(val) 0.0926 |
Epoch 00042 | Loss(train) 3.8612 | Acc(train) 0.0777 | Acc(val) 0.0894 |
Epoch 00043 | Loss(train) 3.8568 | Acc(train) 0.0773 | Acc(val) 0.0894 |
Epoch 00044 | Loss(train) 3.8557 | Acc(train) 0.0830 | Acc(val) 0.0883 |
Epoch 00045 | Loss(train) 3.8534 | Acc(train) 0.0826 | Acc(val) 0.0883 |
Epoch 00046 | Loss(train) 3.8648 | Acc(train) 0.0858 | Acc(val) 0.0883 |
Epoch 00047 | Loss(train) 3.8293 | Acc(train) 0.0844 | Acc(val) 0.0883 |
Epoch 00048 | Loss(train) 3.8368 | Acc(train) 0.0830 | Acc(val) 0.0894 |
Epoch 00049 | Loss(train) 3.8259 | Acc(train) 0.0929 | Acc(val) 0.0894 |
Epoch 00050 | Loss(train) 3.8052 | Acc(train) 0.0901 | Acc(val) 0.0894 |
Epoch 00051 | Loss(train) 3.7723 | Acc(train) 0.1007 | Acc(val) 0.0872 |
Epoch 00052 | Loss(train) 3.7621 | Acc(train) 0.0883 | Acc(val) 0.0883 |
Epoch 00053 | Loss(train) 3.7666 | Acc(train) 0.1035 | Acc(val) 0.0894 |
Epoch 00054 | Loss(train) 3.7424 | Acc(train) 0.0915 | Acc(val) 0.0904 |
Epoch 00055 | Loss(train) 3.7522 | Acc(train) 0.0947 | Acc(val) 0.0915 |
Epoch 00056 | Loss(train) 3.7224 | Acc(train) 0.1007 | Acc(val) 0.0883 |
Epoch 00057 | Loss(train) 3.7210 | Acc(train) 0.0961 | Acc(val) 0.0883 |
Epoch 00058 | Loss(train) 3.7209 | Acc(train) 0.0961 | Acc(val) 0.0894 |
Epoch 00059 | Loss(train) 3.7050 | Acc(train) 0.1004 | Acc(val) 0.0915 |
Epoch 00060 | Loss(train) 3.6989 | Acc(train) 0.0918 | Acc(val) 0.0926 |
Epoch 00061 | Loss(train) 3.6753 | Acc(train) 0.1074 | Acc(val) 0.0936 |
Epoch 00062 | Loss(train) 3.6934 | Acc(train) 0.0954 | Acc(val) 0.0979 |*
Epoch 00063 | Loss(train) 3.6856 | Acc(train) 0.1004 | Acc(val) 0.0979 |
Epoch 00064 | Loss(train) 3.6653 | Acc(train) 0.1007 | Acc(val) 0.0957 |
Epoch 00065 | Loss(train) 3.6452 | Acc(train) 0.0922 | Acc(val) 0.0979 |
Epoch 00066 | Loss(train) 3.6537 | Acc(train) 0.0957 | Acc(val) 0.1011 |*
Epoch 00067 | Loss(train) 3.6519 | Acc(train) 0.0918 | Acc(val) 0.1032 |*
Epoch 00068 | Loss(train) 3.6204 | Acc(train) 0.0965 | Acc(val) 0.1032 |
Epoch 00069 | Loss(train) 3.6449 | Acc(train) 0.0922 | Acc(val) 0.1032 |
Epoch 00070 | Loss(train) 3.6203 | Acc(train) 0.1018 | Acc(val) 0.1053 |*
Epoch 00071 | Loss(train) 3.6251 | Acc(train) 0.0986 | Acc(val) 0.1043 |
Epoch 00072 | Loss(train) 3.6247 | Acc(train) 0.1004 | Acc(val) 0.1043 |
Epoch 00073 | Loss(train) 3.6253 | Acc(train) 0.0982 | Acc(val) 0.1053 |
Epoch 00074 | Loss(train) 3.6532 | Acc(train) 0.0979 | Acc(val) 0.1043 |
Epoch 00075 | Loss(train) 3.6004 | Acc(train) 0.1099 | Acc(val) 0.1043 |
Epoch 00076 | Loss(train) 3.6168 | Acc(train) 0.1046 | Acc(val) 0.1064 |*
Epoch 00077 | Loss(train) 3.6308 | Acc(train) 0.1028 | Acc(val) 0.1106 |*
Epoch 00078 | Loss(train) 3.6110 | Acc(train) 0.0965 | Acc(val) 0.1117 |*
Epoch 00079 | Loss(train) 3.5931 | Acc(train) 0.1110 | Acc(val) 0.1202 |*
Epoch 00080 | Loss(train) 3.5951 | Acc(train) 0.1046 | Acc(val) 0.1213 |*
Epoch 00081 | Loss(train) 3.6009 | Acc(train) 0.1067 | Acc(val) 0.1202 |
Epoch 00082 | Loss(train) 3.5770 | Acc(train) 0.1039 | Acc(val) 0.1128 |
Epoch 00083 | Loss(train) 3.6042 | Acc(train) 0.0996 | Acc(val) 0.1117 |
Epoch 00084 | Loss(train) 3.6127 | Acc(train) 0.1064 | Acc(val) 0.1085 |
Epoch 00085 | Loss(train) 3.5894 | Acc(train) 0.1135 | Acc(val) 0.1138 |
Epoch 00086 | Loss(train) 3.5547 | Acc(train) 0.1025 | Acc(val) 0.1213 |
Epoch 00087 | Loss(train) 3.5676 | Acc(train) 0.1082 | Acc(val) 0.1213 |
Epoch 00088 | Loss(train) 3.5657 | Acc(train) 0.1092 | Acc(val) 0.1213 |
Epoch 00089 | Loss(train) 3.5499 | Acc(train) 0.1043 | Acc(val) 0.1245 |*
Epoch 00090 | Loss(train) 3.5691 | Acc(train) 0.1060 | Acc(val) 0.1202 |
Epoch 00091 | Loss(train) 3.5647 | Acc(train) 0.1106 | Acc(val) 0.1255 |*
Epoch 00092 | Loss(train) 3.5631 | Acc(train) 0.1046 | Acc(val) 0.1277 |*
Epoch 00093 | Loss(train) 3.5493 | Acc(train) 0.1103 | Acc(val) 0.1309 |*
Epoch 00094 | Loss(train) 3.5771 | Acc(train) 0.1082 | Acc(val) 0.1351 |*
Epoch 00095 | Loss(train) 3.5572 | Acc(train) 0.1032 | Acc(val) 0.1362 |*
Epoch 00096 | Loss(train) 3.5508 | Acc(train) 0.1074 | Acc(val) 0.1372 |*
Epoch 00097 | Loss(train) 3.5749 | Acc(train) 0.1021 | Acc(val) 0.1351 |
Epoch 00098 | Loss(train) 3.5561 | Acc(train) 0.1082 | Acc(val) 0.1319 |
Epoch 00099 | Loss(train) 3.7669 | Acc(train) 0.1103 | Acc(val) 0.1319 |
Epoch 00100 | Loss(train) 3.5568 | Acc(train) 0.1032 | Acc(val) 0.1362 |
Epoch 00101 | Loss(train) 3.5543 | Acc(train) 0.1043 | Acc(val) 0.1309 |
Epoch 00102 | Loss(train) 3.5750 | Acc(train) 0.1050 | Acc(val) 0.1340 |
Epoch 00103 | Loss(train) 3.5553 | Acc(train) 0.1082 | Acc(val) 0.1287 |
Epoch 00104 | Loss(train) 3.5374 | Acc(train) 0.1106 | Acc(val) 0.1362 |
Epoch 00105 | Loss(train) 3.5525 | Acc(train) 0.1060 | Acc(val) 0.1404 |*
Epoch 00106 | Loss(train) 3.5695 | Acc(train) 0.1060 | Acc(val) 0.1447 |*
Epoch 00107 | Loss(train) 3.5630 | Acc(train) 0.1113 | Acc(val) 0.1457 |*
Epoch 00108 | Loss(train) 3.5352 | Acc(train) 0.1110 | Acc(val) 0.1479 |*
Epoch 00109 | Loss(train) 3.5579 | Acc(train) 0.1085 | Acc(val) 0.1479 |
Epoch 00110 | Loss(train) 3.5548 | Acc(train) 0.1067 | Acc(val) 0.1532 |*
Epoch 00111 | Loss(train) 3.5449 | Acc(train) 0.1057 | Acc(val) 0.1521 |
Epoch 00112 | Loss(train) 3.5523 | Acc(train) 0.1099 | Acc(val) 0.1521 |
Epoch 00113 | Loss(train) 3.5431 | Acc(train) 0.1103 | Acc(val) 0.1521 |
Epoch 00114 | Loss(train) 3.5569 | Acc(train) 0.1149 | Acc(val) 0.1489 |
Epoch 00115 | Loss(train) 3.5247 | Acc(train) 0.1110 | Acc(val) 0.1468 |
Epoch 00116 | Loss(train) 3.5414 | Acc(train) 0.1074 | Acc(val) 0.1457 |
Epoch 00117 | Loss(train) 3.5377 | Acc(train) 0.1082 | Acc(val) 0.1383 |
Epoch 00118 | Loss(train) 3.5050 | Acc(train) 0.1149 | Acc(val) 0.1319 |
Epoch 00119 | Loss(train) 3.5481 | Acc(train) 0.1074 | Acc(val) 0.1309 |
Epoch 00120 | Loss(train) 3.5315 | Acc(train) 0.1074 | Acc(val) 0.1330 |
Epoch 00121 | Loss(train) 3.5228 | Acc(train) 0.1043 | Acc(val) 0.1287 |
Epoch 00122 | Loss(train) 3.5401 | Acc(train) 0.1128 | Acc(val) 0.1319 |
Epoch 00123 | Loss(train) 3.5287 | Acc(train) 0.1106 | Acc(val) 0.1383 |
Epoch 00124 | Loss(train) 3.5174 | Acc(train) 0.1142 | Acc(val) 0.1426 |
Epoch 00125 | Loss(train) 3.5235 | Acc(train) 0.1149 | Acc(val) 0.1457 |
Epoch 00126 | Loss(train) 3.5003 | Acc(train) 0.1124 | Acc(val) 0.1468 |
Epoch 00127 | Loss(train) 3.5129 | Acc(train) 0.1167 | Acc(val) 0.1468 |
Epoch 00128 | Loss(train) 3.5580 | Acc(train) 0.1167 | Acc(val) 0.1489 |
Epoch 00129 | Loss(train) 3.5398 | Acc(train) 0.1092 | Acc(val) 0.1521 |
Epoch 00130 | Loss(train) 3.5183 | Acc(train) 0.1074 | Acc(val) 0.1489 |
Epoch 00131 | Loss(train) 3.5341 | Acc(train) 0.1082 | Acc(val) 0.1479 |
Epoch 00132 | Loss(train) 3.5597 | Acc(train) 0.1110 | Acc(val) 0.1468 |
Epoch 00133 | Loss(train) 3.6638 | Acc(train) 0.1188 | Acc(val) 0.1468 |
Epoch 00134 | Loss(train) 3.5379 | Acc(train) 0.1089 | Acc(val) 0.1447 |
Epoch 00135 | Loss(train) 3.5855 | Acc(train) 0.1121 | Acc(val) 0.1532 |
Epoch 00136 | Loss(train) 3.5381 | Acc(train) 0.1177 | Acc(val) 0.1511 |
Epoch 00137 | Loss(train) 3.5425 | Acc(train) 0.1145 | Acc(val) 0.1532 |
Epoch 00138 | Loss(train) 3.5360 | Acc(train) 0.1138 | Acc(val) 0.1553 |*
Epoch 00139 | Loss(train) 3.5318 | Acc(train) 0.1156 | Acc(val) 0.1479 |
Epoch 00140 | Loss(train) 3.5272 | Acc(train) 0.1089 | Acc(val) 0.1457 |
Epoch 00141 | Loss(train) 3.5194 | Acc(train) 0.1060 | Acc(val) 0.1500 |
Epoch 00142 | Loss(train) 3.5204 | Acc(train) 0.1103 | Acc(val) 0.1553 |
Epoch 00143 | Loss(train) 3.5155 | Acc(train) 0.1128 | Acc(val) 0.1532 |
Epoch 00144 | Loss(train) 3.5272 | Acc(train) 0.1050 | Acc(val) 0.1543 |
Epoch 00145 | Loss(train) 3.5255 | Acc(train) 0.1110 | Acc(val) 0.1596 |*
Epoch 00146 | Loss(train) 3.5823 | Acc(train) 0.1067 | Acc(val) 0.1585 |
Epoch 00147 | Loss(train) 3.5138 | Acc(train) 0.1135 | Acc(val) 0.1574 |
Epoch 00148 | Loss(train) 3.5164 | Acc(train) 0.1064 | Acc(val) 0.1606 |*
Epoch 00149 | Loss(train) 3.5427 | Acc(train) 0.1259 | Acc(val) 0.1723 |*
Epoch 00150 | Loss(train) 3.5023 | Acc(train) 0.1238 | Acc(val) 0.1670 |
Epoch 00151 | Loss(train) 3.5312 | Acc(train) 0.1156 | Acc(val) 0.1649 |
Epoch 00152 | Loss(train) 3.5061 | Acc(train) 0.1103 | Acc(val) 0.1606 |
Epoch 00153 | Loss(train) 3.5614 | Acc(train) 0.1174 | Acc(val) 0.1489 |
Epoch 00154 | Loss(train) 3.5246 | Acc(train) 0.1039 | Acc(val) 0.1468 |
Epoch 00155 | Loss(train) 3.5383 | Acc(train) 0.1128 | Acc(val) 0.1468 |
Epoch 00156 | Loss(train) 3.5264 | Acc(train) 0.1128 | Acc(val) 0.1585 |
Epoch 00157 | Loss(train) 3.5109 | Acc(train) 0.1057 | Acc(val) 0.1649 |
Epoch 00158 | Loss(train) 3.4952 | Acc(train) 0.1163 | Acc(val) 0.1691 |
Epoch 00159 | Loss(train) 3.5275 | Acc(train) 0.1202 | Acc(val) 0.1596 |
Epoch 00160 | Loss(train) 3.5051 | Acc(train) 0.1195 | Acc(val) 0.1500 |
Epoch 00161 | Loss(train) 3.5129 | Acc(train) 0.1181 | Acc(val) 0.1447 |
Epoch 00162 | Loss(train) 3.5044 | Acc(train) 0.1156 | Acc(val) 0.1383 |
Epoch 00163 | Loss(train) 3.5245 | Acc(train) 0.1138 | Acc(val) 0.1298 |
Epoch 00164 | Loss(train) 3.5397 | Acc(train) 0.1035 | Acc(val) 0.1277 |
Epoch 00165 | Loss(train) 3.5107 | Acc(train) 0.1131 | Acc(val) 0.1160 |
Epoch 00166 | Loss(train) 3.5057 | Acc(train) 0.1227 | Acc(val) 0.1096 |
Epoch 00167 | Loss(train) 3.5076 | Acc(train) 0.1142 | Acc(val) 0.1138 |
Epoch 00168 | Loss(train) 3.5608 | Acc(train) 0.1106 | Acc(val) 0.1213 |
Epoch 00169 | Loss(train) 3.5118 | Acc(train) 0.1156 | Acc(val) 0.1287 |
Epoch 00170 | Loss(train) 3.5669 | Acc(train) 0.1113 | Acc(val) 0.1277 |
Epoch 00171 | Loss(train) 3.5070 | Acc(train) 0.1145 | Acc(val) 0.1287 |
Epoch 00172 | Loss(train) 3.6107 | Acc(train) 0.1238 | Acc(val) 0.1319 |
Epoch 00173 | Loss(train) 3.5724 | Acc(train) 0.1103 | Acc(val) 0.1340 |
Epoch 00174 | Loss(train) 3.5075 | Acc(train) 0.1128 | Acc(val) 0.1394 |
Epoch 00175 | Loss(train) 3.5996 | Acc(train) 0.1142 | Acc(val) 0.1468 |
Epoch 00176 | Loss(train) 3.5262 | Acc(train) 0.1117 | Acc(val) 0.1489 |
Epoch 00177 | Loss(train) 3.5238 | Acc(train) 0.1103 | Acc(val) 0.1426 |
Epoch 00178 | Loss(train) 3.5050 | Acc(train) 0.1117 | Acc(val) 0.1447 |
Epoch 00179 | Loss(train) 3.5893 | Acc(train) 0.1177 | Acc(val) 0.1489 |
Epoch 00180 | Loss(train) 3.5141 | Acc(train) 0.1138 | Acc(val) 0.1564 |
Epoch 00181 | Loss(train) 3.5125 | Acc(train) 0.1106 | Acc(val) 0.1564 |
Epoch 00182 | Loss(train) 3.5213 | Acc(train) 0.1199 | Acc(val) 0.1564 |
Epoch 00183 | Loss(train) 3.4891 | Acc(train) 0.1280 | Acc(val) 0.1564 |
Epoch 00184 | Loss(train) 3.5119 | Acc(train) 0.1163 | Acc(val) 0.1532 |
Epoch 00185 | Loss(train) 3.5314 | Acc(train) 0.1167 | Acc(val) 0.1521 |
Epoch 00186 | Loss(train) 3.5098 | Acc(train) 0.1121 | Acc(val) 0.1532 |
Epoch 00187 | Loss(train) 3.5064 | Acc(train) 0.1121 | Acc(val) 0.1532 |
Epoch 00188 | Loss(train) 3.4957 | Acc(train) 0.1152 | Acc(val) 0.1596 |
Epoch 00189 | Loss(train) 3.5078 | Acc(train) 0.1138 | Acc(val) 0.1670 |
Epoch 00190 | Loss(train) 3.5170 | Acc(train) 0.1131 | Acc(val) 0.1649 |
Epoch 00191 | Loss(train) 3.5278 | Acc(train) 0.1149 | Acc(val) 0.1660 |
Epoch 00192 | Loss(train) 3.5065 | Acc(train) 0.1160 | Acc(val) 0.1681 |
Epoch 00193 | Loss(train) 3.5202 | Acc(train) 0.1170 | Acc(val) 0.1628 |
Epoch 00194 | Loss(train) 3.4965 | Acc(train) 0.1099 | Acc(val) 0.1606 |
Epoch 00195 | Loss(train) 3.5147 | Acc(train) 0.1188 | Acc(val) 0.1660 |
Epoch 00196 | Loss(train) 3.4952 | Acc(train) 0.1216 | Acc(val) 0.1660 |
Epoch 00197 | Loss(train) 3.5153 | Acc(train) 0.1191 | Acc(val) 0.1681 |
Epoch 00198 | Loss(train) 3.5014 | Acc(train) 0.1177 | Acc(val) 0.1660 |
Early stopping at epoch 198
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'WATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.2, 'cal_hidden_dim': 128}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 8710, 'out_dim': 70}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
正在计算理论系数 c_k (通过数值积分)...
理论系数 c_k 计算完成。
************************************
GPU memory allowcation
GPU Memory Allocated: 706.66 MB
GPU Memory Reserved: 2156.00 MB
Exp 7/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 4.2540 | Acc(train) 0.0156 | Acc(val) 0.0479 |*
Epoch 00002 | Loss(train) 4.2445 | Acc(train) 0.0326 | Acc(val) 0.0426 |
Epoch 00003 | Loss(train) 4.2244 | Acc(train) 0.0408 | Acc(val) 0.0532 |*
Epoch 00004 | Loss(train) 4.2067 | Acc(train) 0.0436 | Acc(val) 0.0447 |
Epoch 00005 | Loss(train) 4.1858 | Acc(train) 0.0457 | Acc(val) 0.0351 |
Epoch 00006 | Loss(train) 4.1620 | Acc(train) 0.0489 | Acc(val) 0.0340 |
Epoch 00007 | Loss(train) 4.1377 | Acc(train) 0.0415 | Acc(val) 0.0362 |
Epoch 00008 | Loss(train) 4.1173 | Acc(train) 0.0436 | Acc(val) 0.0362 |
Epoch 00009 | Loss(train) 4.0815 | Acc(train) 0.0387 | Acc(val) 0.0457 |
Epoch 00010 | Loss(train) 4.0659 | Acc(train) 0.0504 | Acc(val) 0.0532 |
Epoch 00011 | Loss(train) 4.0689 | Acc(train) 0.0486 | Acc(val) 0.0500 |
Epoch 00012 | Loss(train) 4.0448 | Acc(train) 0.0500 | Acc(val) 0.0479 |
Epoch 00013 | Loss(train) 4.0886 | Acc(train) 0.0525 | Acc(val) 0.0457 |
Epoch 00014 | Loss(train) 4.0236 | Acc(train) 0.0606 | Acc(val) 0.0457 |
Epoch 00015 | Loss(train) 4.0135 | Acc(train) 0.0504 | Acc(val) 0.0553 |*
Epoch 00016 | Loss(train) 4.0074 | Acc(train) 0.0624 | Acc(val) 0.0596 |*
Epoch 00017 | Loss(train) 4.0276 | Acc(train) 0.0670 | Acc(val) 0.0702 |*
Epoch 00018 | Loss(train) 3.9926 | Acc(train) 0.0645 | Acc(val) 0.0766 |*
Epoch 00019 | Loss(train) 4.0006 | Acc(train) 0.0596 | Acc(val) 0.0777 |*
Epoch 00020 | Loss(train) 3.9914 | Acc(train) 0.0638 | Acc(val) 0.0787 |*
Epoch 00021 | Loss(train) 3.9859 | Acc(train) 0.0667 | Acc(val) 0.0787 |
Epoch 00022 | Loss(train) 3.9764 | Acc(train) 0.0553 | Acc(val) 0.0787 |
Epoch 00023 | Loss(train) 3.9738 | Acc(train) 0.0610 | Acc(val) 0.0787 |
Epoch 00024 | Loss(train) 3.9809 | Acc(train) 0.0628 | Acc(val) 0.0787 |
Epoch 00025 | Loss(train) 3.9577 | Acc(train) 0.0663 | Acc(val) 0.0787 |
Epoch 00026 | Loss(train) 3.9583 | Acc(train) 0.0670 | Acc(val) 0.0787 |
Epoch 00027 | Loss(train) 3.9425 | Acc(train) 0.0649 | Acc(val) 0.0798 |*
Epoch 00028 | Loss(train) 3.9516 | Acc(train) 0.0667 | Acc(val) 0.0798 |
Epoch 00029 | Loss(train) 3.9416 | Acc(train) 0.0702 | Acc(val) 0.0798 |
Epoch 00030 | Loss(train) 3.9406 | Acc(train) 0.0730 | Acc(val) 0.0798 |
Epoch 00031 | Loss(train) 3.9239 | Acc(train) 0.0667 | Acc(val) 0.0798 |
Epoch 00032 | Loss(train) 3.9178 | Acc(train) 0.0762 | Acc(val) 0.0798 |
Epoch 00033 | Loss(train) 3.9070 | Acc(train) 0.0755 | Acc(val) 0.0798 |
Epoch 00034 | Loss(train) 3.8987 | Acc(train) 0.0716 | Acc(val) 0.0798 |
Epoch 00035 | Loss(train) 3.9025 | Acc(train) 0.0730 | Acc(val) 0.0819 |*
Epoch 00036 | Loss(train) 3.8821 | Acc(train) 0.0798 | Acc(val) 0.0830 |*
Epoch 00037 | Loss(train) 3.8876 | Acc(train) 0.0858 | Acc(val) 0.0872 |*
Epoch 00038 | Loss(train) 3.8796 | Acc(train) 0.0816 | Acc(val) 0.0926 |*
Epoch 00039 | Loss(train) 3.8471 | Acc(train) 0.0840 | Acc(val) 0.0947 |*
Epoch 00040 | Loss(train) 3.8433 | Acc(train) 0.0865 | Acc(val) 0.0957 |*
Epoch 00041 | Loss(train) 4.0097 | Acc(train) 0.0801 | Acc(val) 0.0968 |*
Epoch 00042 | Loss(train) 3.8426 | Acc(train) 0.0844 | Acc(val) 0.0936 |
Epoch 00043 | Loss(train) 3.8167 | Acc(train) 0.0862 | Acc(val) 0.0862 |
Epoch 00044 | Loss(train) 3.7890 | Acc(train) 0.0883 | Acc(val) 0.0798 |
Epoch 00045 | Loss(train) 3.8066 | Acc(train) 0.0975 | Acc(val) 0.0787 |
Epoch 00046 | Loss(train) 3.7845 | Acc(train) 0.0922 | Acc(val) 0.0798 |
Epoch 00047 | Loss(train) 3.7763 | Acc(train) 0.0954 | Acc(val) 0.0798 |
Epoch 00048 | Loss(train) 3.7718 | Acc(train) 0.0940 | Acc(val) 0.0798 |
Epoch 00049 | Loss(train) 3.7547 | Acc(train) 0.0911 | Acc(val) 0.0798 |
Epoch 00050 | Loss(train) 3.7543 | Acc(train) 0.0858 | Acc(val) 0.0798 |
Epoch 00051 | Loss(train) 3.7430 | Acc(train) 0.0915 | Acc(val) 0.0787 |
Epoch 00052 | Loss(train) 3.7176 | Acc(train) 0.0954 | Acc(val) 0.0787 |
Epoch 00053 | Loss(train) 3.7117 | Acc(train) 0.0915 | Acc(val) 0.0809 |
Epoch 00054 | Loss(train) 3.7431 | Acc(train) 0.0936 | Acc(val) 0.0830 |
Epoch 00055 | Loss(train) 3.6839 | Acc(train) 0.0908 | Acc(val) 0.0830 |
Epoch 00056 | Loss(train) 3.7008 | Acc(train) 0.0933 | Acc(val) 0.0840 |
Epoch 00057 | Loss(train) 3.6823 | Acc(train) 0.0890 | Acc(val) 0.0840 |
Epoch 00058 | Loss(train) 3.7029 | Acc(train) 0.0879 | Acc(val) 0.0851 |
Epoch 00059 | Loss(train) 3.6645 | Acc(train) 0.0950 | Acc(val) 0.0851 |
Epoch 00060 | Loss(train) 3.6685 | Acc(train) 0.1032 | Acc(val) 0.0819 |
Epoch 00061 | Loss(train) 3.6676 | Acc(train) 0.0954 | Acc(val) 0.0840 |
Epoch 00062 | Loss(train) 3.6831 | Acc(train) 0.0975 | Acc(val) 0.0840 |
Epoch 00063 | Loss(train) 3.6348 | Acc(train) 0.1043 | Acc(val) 0.0883 |
Epoch 00064 | Loss(train) 3.6676 | Acc(train) 0.0936 | Acc(val) 0.0894 |
Epoch 00065 | Loss(train) 3.6353 | Acc(train) 0.0940 | Acc(val) 0.0872 |
Epoch 00066 | Loss(train) 3.6206 | Acc(train) 0.1014 | Acc(val) 0.0851 |
Epoch 00067 | Loss(train) 3.6161 | Acc(train) 0.1014 | Acc(val) 0.0894 |
Epoch 00068 | Loss(train) 3.6321 | Acc(train) 0.0965 | Acc(val) 0.0883 |
Epoch 00069 | Loss(train) 3.6146 | Acc(train) 0.0957 | Acc(val) 0.0947 |
Epoch 00070 | Loss(train) 3.7051 | Acc(train) 0.0975 | Acc(val) 0.1000 |*
Epoch 00071 | Loss(train) 3.5958 | Acc(train) 0.0975 | Acc(val) 0.1000 |
