/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Debug: Dataset computers train_idx: 2007, val_idx: 669, test_idx: 10705
Debug: Dataset computers train_idx: 10, val_idx: 10, test_idx: 10
Dataset: computers | #Nodes: 13381 | #Edges: 491556 | #Classes: 10 |#Features: 767
Epoch 00001 | Loss(train) 2.3204 | Acc(train) 0.1051 | Acc(val) 0.3558 |*
Epoch 00002 | Loss(train) 3.0181 | Acc(train) 0.3617 | Acc(val) 0.4514 |*
Epoch 00003 | Loss(train) 2.1925 | Acc(train) 0.2656 | Acc(val) 0.1809 |
Epoch 00004 | Loss(train) 2.2095 | Acc(train) 0.1943 | Acc(val) 0.1495 |
Epoch 00005 | Loss(train) 2.2181 | Acc(train) 0.1599 | Acc(val) 0.2197 |
Epoch 00006 | Loss(train) 2.2179 | Acc(train) 0.1619 | Acc(val) 0.1839 |
Epoch 00007 | Loss(train) 2.1844 | Acc(train) 0.1639 | Acc(val) 0.5232 |*
Epoch 00008 | Loss(train) 2.1433 | Acc(train) 0.2008 | Acc(val) 0.3587 |
Epoch 00009 | Loss(train) 2.1099 | Acc(train) 0.2262 | Acc(val) 0.3558 |
Epoch 00010 | Loss(train) 2.0985 | Acc(train) 0.2546 | Acc(val) 0.3707 |
Epoch 00011 | Loss(train) 2.0830 | Acc(train) 0.2681 | Acc(val) 0.3931 |
Epoch 00012 | Loss(train) 2.0039 | Acc(train) 0.2865 | Acc(val) 0.3827 |
Epoch 00013 | Loss(train) 1.9897 | Acc(train) 0.3428 | Acc(val) 0.3662 |
Epoch 00014 | Loss(train) 1.9556 | Acc(train) 0.3563 | Acc(val) 0.3558 |
Epoch 00015 | Loss(train) 1.9777 | Acc(train) 0.3737 | Acc(val) 0.3558 |
Epoch 00016 | Loss(train) 1.9137 | Acc(train) 0.3742 | Acc(val) 0.3662 |
Epoch 00017 | Loss(train) 1.8891 | Acc(train) 0.3757 | Acc(val) 0.3797 |
Epoch 00018 | Loss(train) 1.8691 | Acc(train) 0.3702 | Acc(val) 0.3842 |
Epoch 00019 | Loss(train) 1.8391 | Acc(train) 0.3936 | Acc(val) 0.3752 |
Epoch 00020 | Loss(train) 1.8114 | Acc(train) 0.3847 | Acc(val) 0.3617 |
Epoch 00021 | Loss(train) 1.8112 | Acc(train) 0.4026 | Acc(val) 0.3722 |
Epoch 00022 | Loss(train) 1.7721 | Acc(train) 0.3921 | Acc(val) 0.3797 |
Epoch 00023 | Loss(train) 1.7587 | Acc(train) 0.4041 | Acc(val) 0.3976 |
Epoch 00024 | Loss(train) 1.7453 | Acc(train) 0.4180 | Acc(val) 0.4380 |
Epoch 00025 | Loss(train) 1.7287 | Acc(train) 0.4061 | Acc(val) 0.4574 |
Epoch 00026 | Loss(train) 1.7071 | Acc(train) 0.4081 | Acc(val) 0.4484 |
Epoch 00027 | Loss(train) 1.7057 | Acc(train) 0.4215 | Acc(val) 0.4589 |
Epoch 00028 | Loss(train) 1.6782 | Acc(train) 0.4190 | Acc(val) 0.4858 |
Epoch 00029 | Loss(train) 1.6438 | Acc(train) 0.4215 | Acc(val) 0.5007 |
Epoch 00030 | Loss(train) 1.6510 | Acc(train) 0.4145 | Acc(val) 0.5097 |
Epoch 00031 | Loss(train) 1.6319 | Acc(train) 0.4325 | Acc(val) 0.5157 |
Epoch 00032 | Loss(train) 1.6044 | Acc(train) 0.4270 | Acc(val) 0.5157 |
Epoch 00033 | Loss(train) 1.5726 | Acc(train) 0.4489 | Acc(val) 0.5306 |*
Epoch 00034 | Loss(train) 1.5782 | Acc(train) 0.4420 | Acc(val) 0.5680 |*
Epoch 00035 | Loss(train) 1.5507 | Acc(train) 0.4604 | Acc(val) 0.5725 |*
Epoch 00036 | Loss(train) 1.5459 | Acc(train) 0.4654 | Acc(val) 0.5336 |
Epoch 00037 | Loss(train) 1.5240 | Acc(train) 0.4639 | Acc(val) 0.5441 |
Epoch 00038 | Loss(train) 1.5029 | Acc(train) 0.4554 | Acc(val) 0.5919 |*
Epoch 00039 | Loss(train) 1.4885 | Acc(train) 0.4748 | Acc(val) 0.6278 |*
Epoch 00040 | Loss(train) 1.5033 | Acc(train) 0.4943 | Acc(val) 0.6099 |
Epoch 00041 | Loss(train) 1.4863 | Acc(train) 0.4973 | Acc(val) 0.5650 |
Epoch 00042 | Loss(train) 1.4510 | Acc(train) 0.4873 | Acc(val) 0.5561 |
Epoch 00043 | Loss(train) 1.4397 | Acc(train) 0.4898 | Acc(val) 0.5770 |
Epoch 00044 | Loss(train) 1.4444 | Acc(train) 0.4928 | Acc(val) 0.6368 |*
Epoch 00045 | Loss(train) 1.4233 | Acc(train) 0.4933 | Acc(val) 0.6577 |*
Epoch 00046 | Loss(train) 1.4161 | Acc(train) 0.5017 | Acc(val) 0.6428 |
Epoch 00047 | Loss(train) 1.3908 | Acc(train) 0.5212 | Acc(val) 0.6233 |
Epoch 00048 | Loss(train) 1.4163 | Acc(train) 0.5107 | Acc(val) 0.6054 |
Epoch 00049 | Loss(train) 1.3966 | Acc(train) 0.5072 | Acc(val) 0.6233 |
Epoch 00050 | Loss(train) 1.3914 | Acc(train) 0.5077 | Acc(val) 0.6442 |
Epoch 00051 | Loss(train) 1.3268 | Acc(train) 0.5401 | Acc(val) 0.6547 |
Epoch 00052 | Loss(train) 1.3555 | Acc(train) 0.5321 | Acc(val) 0.6383 |
Epoch 00053 | Loss(train) 1.3395 | Acc(train) 0.5316 | Acc(val) 0.6323 |
Epoch 00054 | Loss(train) 1.3454 | Acc(train) 0.5306 | Acc(val) 0.6532 |
Epoch 00055 | Loss(train) 1.2969 | Acc(train) 0.5401 | Acc(val) 0.6622 |*
Epoch 00056 | Loss(train) 1.2988 | Acc(train) 0.5501 | Acc(val) 0.6652 |*
Epoch 00057 | Loss(train) 1.2802 | Acc(train) 0.5640 | Acc(val) 0.6532 |
Epoch 00058 | Loss(train) 1.2973 | Acc(train) 0.5396 | Acc(val) 0.6637 |
Epoch 00059 | Loss(train) 1.2718 | Acc(train) 0.5605 | Acc(val) 0.6667 |*
Epoch 00060 | Loss(train) 1.2751 | Acc(train) 0.5571 | Acc(val) 0.6726 |*
Epoch 00061 | Loss(train) 1.2682 | Acc(train) 0.5566 | Acc(val) 0.6771 |*
Epoch 00062 | Loss(train) 1.2748 | Acc(train) 0.5561 | Acc(val) 0.6801 |*
Epoch 00063 | Loss(train) 1.2468 | Acc(train) 0.5730 | Acc(val) 0.6786 |
Epoch 00064 | Loss(train) 1.2292 | Acc(train) 0.5690 | Acc(val) 0.6726 |
Epoch 00065 | Loss(train) 1.2195 | Acc(train) 0.5695 | Acc(val) 0.6712 |
Epoch 00066 | Loss(train) 1.2387 | Acc(train) 0.5740 | Acc(val) 0.6801 |
Epoch 00067 | Loss(train) 1.2285 | Acc(train) 0.5810 | Acc(val) 0.6876 |*
Epoch 00068 | Loss(train) 1.2314 | Acc(train) 0.5815 | Acc(val) 0.6861 |
Epoch 00069 | Loss(train) 1.2017 | Acc(train) 0.5904 | Acc(val) 0.6801 |
Epoch 00070 | Loss(train) 1.2099 | Acc(train) 0.5909 | Acc(val) 0.6786 |
Epoch 00071 | Loss(train) 1.2269 | Acc(train) 0.5894 | Acc(val) 0.6831 |
Epoch 00072 | Loss(train) 1.1971 | Acc(train) 0.5864 | Acc(val) 0.6861 |
Epoch 00073 | Loss(train) 1.1862 | Acc(train) 0.5879 | Acc(val) 0.6936 |*
Epoch 00074 | Loss(train) 1.2418 | Acc(train) 0.5770 | Acc(val) 0.6741 |
Epoch 00075 | Loss(train) 1.2507 | Acc(train) 0.5740 | Acc(val) 0.6831 |
Epoch 00076 | Loss(train) 1.1735 | Acc(train) 0.6099 | Acc(val) 0.6951 |*
Epoch 00077 | Loss(train) 1.1676 | Acc(train) 0.6004 | Acc(val) 0.7025 |*
Epoch 00078 | Loss(train) 1.1771 | Acc(train) 0.5974 | Acc(val) 0.6891 |
Epoch 00079 | Loss(train) 1.1694 | Acc(train) 0.6049 | Acc(val) 0.6876 |
Epoch 00080 | Loss(train) 1.1636 | Acc(train) 0.6004 | Acc(val) 0.6906 |
Epoch 00081 | Loss(train) 1.1553 | Acc(train) 0.6258 | Acc(val) 0.7010 |
Epoch 00082 | Loss(train) 1.1634 | Acc(train) 0.6029 | Acc(val) 0.7010 |
Epoch 00083 | Loss(train) 1.1758 | Acc(train) 0.6084 | Acc(val) 0.6861 |
Epoch 00084 | Loss(train) 1.1376 | Acc(train) 0.6124 | Acc(val) 0.6771 |
Epoch 00085 | Loss(train) 1.1592 | Acc(train) 0.6059 | Acc(val) 0.6801 |
Epoch 00086 | Loss(train) 1.1439 | Acc(train) 0.6148 | Acc(val) 0.6906 |
Epoch 00087 | Loss(train) 1.1487 | Acc(train) 0.6069 | Acc(val) 0.6981 |
Epoch 00088 | Loss(train) 1.1680 | Acc(train) 0.6019 | Acc(val) 0.6996 |
Epoch 00089 | Loss(train) 1.1419 | Acc(train) 0.6114 | Acc(val) 0.6951 |
Epoch 00090 | Loss(train) 1.1351 | Acc(train) 0.6243 | Acc(val) 0.6951 |
Epoch 00091 | Loss(train) 1.1185 | Acc(train) 0.6183 | Acc(val) 0.6921 |
Epoch 00092 | Loss(train) 1.1150 | Acc(train) 0.6258 | Acc(val) 0.6906 |
Epoch 00093 | Loss(train) 1.1377 | Acc(train) 0.6079 | Acc(val) 0.7040 |*
Epoch 00094 | Loss(train) 1.1287 | Acc(train) 0.6183 | Acc(val) 0.7010 |
Epoch 00095 | Loss(train) 1.1312 | Acc(train) 0.6223 | Acc(val) 0.6921 |
Epoch 00096 | Loss(train) 1.1256 | Acc(train) 0.6238 | Acc(val) 0.6906 |
Epoch 00097 | Loss(train) 1.1057 | Acc(train) 0.6124 | Acc(val) 0.6996 |
Epoch 00098 | Loss(train) 1.1113 | Acc(train) 0.6298 | Acc(val) 0.7085 |*
Epoch 00099 | Loss(train) 1.0864 | Acc(train) 0.6308 | Acc(val) 0.7040 |
Epoch 00100 | Loss(train) 1.0982 | Acc(train) 0.6328 | Acc(val) 0.6996 |
Epoch 00101 | Loss(train) 1.0882 | Acc(train) 0.6303 | Acc(val) 0.6951 |
Epoch 00102 | Loss(train) 1.0963 | Acc(train) 0.6223 | Acc(val) 0.6936 |
Epoch 00103 | Loss(train) 1.1050 | Acc(train) 0.6218 | Acc(val) 0.6996 |
Epoch 00104 | Loss(train) 1.1263 | Acc(train) 0.6168 | Acc(val) 0.7010 |
Epoch 00105 | Loss(train) 1.0898 | Acc(train) 0.6333 | Acc(val) 0.7280 |*
Epoch 00106 | Loss(train) 1.0878 | Acc(train) 0.6388 | Acc(val) 0.7354 |*
Epoch 00107 | Loss(train) 1.0748 | Acc(train) 0.6328 | Acc(val) 0.7070 |
Epoch 00108 | Loss(train) 1.0849 | Acc(train) 0.6278 | Acc(val) 0.6876 |
Epoch 00109 | Loss(train) 1.0888 | Acc(train) 0.6333 | Acc(val) 0.7010 |
Epoch 00110 | Loss(train) 1.0949 | Acc(train) 0.6298 | Acc(val) 0.7354 |
Epoch 00111 | Loss(train) 1.0877 | Acc(train) 0.6388 | Acc(val) 0.7489 |*
Epoch 00112 | Loss(train) 1.0883 | Acc(train) 0.6452 | Acc(val) 0.7384 |
Epoch 00113 | Loss(train) 1.0743 | Acc(train) 0.6363 | Acc(val) 0.7070 |
Epoch 00114 | Loss(train) 1.0316 | Acc(train) 0.6442 | Acc(val) 0.6951 |
Epoch 00115 | Loss(train) 1.0666 | Acc(train) 0.6363 | Acc(val) 0.7100 |
Epoch 00116 | Loss(train) 1.0499 | Acc(train) 0.6308 | Acc(val) 0.7220 |
Epoch 00117 | Loss(train) 1.0698 | Acc(train) 0.6373 | Acc(val) 0.7100 |
Epoch 00118 | Loss(train) 1.0516 | Acc(train) 0.6363 | Acc(val) 0.6951 |
Epoch 00119 | Loss(train) 1.0746 | Acc(train) 0.6502 | Acc(val) 0.7070 |
Epoch 00120 | Loss(train) 1.0590 | Acc(train) 0.6283 | Acc(val) 0.7175 |
Epoch 00121 | Loss(train) 1.0465 | Acc(train) 0.6492 | Acc(val) 0.7220 |
Epoch 00122 | Loss(train) 1.0547 | Acc(train) 0.6457 | Acc(val) 0.6876 |
Epoch 00123 | Loss(train) 1.1682 | Acc(train) 0.6303 | Acc(val) 0.7504 |*
Epoch 00124 | Loss(train) 1.0836 | Acc(train) 0.6482 | Acc(val) 0.7489 |
Epoch 00125 | Loss(train) 1.0501 | Acc(train) 0.6457 | Acc(val) 0.7429 |
Epoch 00126 | Loss(train) 1.0310 | Acc(train) 0.6472 | Acc(val) 0.7190 |
Epoch 00127 | Loss(train) 1.0545 | Acc(train) 0.6403 | Acc(val) 0.7459 |
Epoch 00128 | Loss(train) 1.0237 | Acc(train) 0.6517 | Acc(val) 0.7414 |
Epoch 00129 | Loss(train) 1.0444 | Acc(train) 0.6447 | Acc(val) 0.7459 |
Epoch 00130 | Loss(train) 1.0731 | Acc(train) 0.6537 | Acc(val) 0.7250 |
Epoch 00131 | Loss(train) 1.0371 | Acc(train) 0.6482 | Acc(val) 0.7205 |
Epoch 00132 | Loss(train) 1.0294 | Acc(train) 0.6512 | Acc(val) 0.7190 |
Epoch 00133 | Loss(train) 0.9963 | Acc(train) 0.6532 | Acc(val) 0.7130 |
Epoch 00134 | Loss(train) 1.0566 | Acc(train) 0.6477 | Acc(val) 0.7070 |
Epoch 00135 | Loss(train) 1.0549 | Acc(train) 0.6447 | Acc(val) 0.7100 |
Epoch 00136 | Loss(train) 1.0414 | Acc(train) 0.6447 | Acc(val) 0.7250 |
Epoch 00137 | Loss(train) 1.1369 | Acc(train) 0.6467 | Acc(val) 0.7175 |
Epoch 00138 | Loss(train) 1.0296 | Acc(train) 0.6552 | Acc(val) 0.7205 |
Epoch 00139 | Loss(train) 1.0430 | Acc(train) 0.6437 | Acc(val) 0.7324 |
Epoch 00140 | Loss(train) 1.0441 | Acc(train) 0.6597 | Acc(val) 0.7429 |
Epoch 00141 | Loss(train) 1.0381 | Acc(train) 0.6587 | Acc(val) 0.7369 |
Epoch 00142 | Loss(train) 1.0327 | Acc(train) 0.6567 | Acc(val) 0.7384 |
Epoch 00143 | Loss(train) 1.0551 | Acc(train) 0.6398 | Acc(val) 0.7534 |*
Epoch 00144 | Loss(train) 1.0064 | Acc(train) 0.6572 | Acc(val) 0.7578 |*
Epoch 00145 | Loss(train) 1.0391 | Acc(train) 0.6552 | Acc(val) 0.7489 |
Epoch 00146 | Loss(train) 1.0104 | Acc(train) 0.6552 | Acc(val) 0.7309 |
Epoch 00147 | Loss(train) 0.9971 | Acc(train) 0.6667 | Acc(val) 0.7220 |
Epoch 00148 | Loss(train) 1.0060 | Acc(train) 0.6542 | Acc(val) 0.7339 |
Epoch 00149 | Loss(train) 1.0191 | Acc(train) 0.6447 | Acc(val) 0.7265 |
Epoch 00150 | Loss(train) 1.0176 | Acc(train) 0.6328 | Acc(val) 0.7205 |
Epoch 00151 | Loss(train) 1.0144 | Acc(train) 0.6632 | Acc(val) 0.7534 |
Epoch 00152 | Loss(train) 1.0486 | Acc(train) 0.6527 | Acc(val) 0.7593 |*
Epoch 00153 | Loss(train) 1.0472 | Acc(train) 0.6572 | Acc(val) 0.7593 |
Epoch 00154 | Loss(train) 1.0424 | Acc(train) 0.6497 | Acc(val) 0.7399 |
Epoch 00155 | Loss(train) 0.9985 | Acc(train) 0.6756 | Acc(val) 0.7369 |
Epoch 00156 | Loss(train) 1.0140 | Acc(train) 0.6567 | Acc(val) 0.7489 |
Epoch 00157 | Loss(train) 1.0497 | Acc(train) 0.6537 | Acc(val) 0.7564 |
Epoch 00158 | Loss(train) 1.0347 | Acc(train) 0.6522 | Acc(val) 0.7549 |
Epoch 00159 | Loss(train) 1.0085 | Acc(train) 0.6766 | Acc(val) 0.7578 |
Epoch 00160 | Loss(train) 1.0550 | Acc(train) 0.6766 | Acc(val) 0.7369 |
Epoch 00161 | Loss(train) 1.0185 | Acc(train) 0.6632 | Acc(val) 0.7444 |
Epoch 00162 | Loss(train) 1.0011 | Acc(train) 0.6602 | Acc(val) 0.7519 |
Epoch 00163 | Loss(train) 1.0065 | Acc(train) 0.6592 | Acc(val) 0.7593 |
Epoch 00164 | Loss(train) 0.9922 | Acc(train) 0.6702 | Acc(val) 0.7623 |*
Epoch 00165 | Loss(train) 1.0255 | Acc(train) 0.6537 | Acc(val) 0.7474 |
Epoch 00166 | Loss(train) 0.9828 | Acc(train) 0.6647 | Acc(val) 0.7489 |
Epoch 00167 | Loss(train) 0.9988 | Acc(train) 0.6617 | Acc(val) 0.7593 |
Epoch 00168 | Loss(train) 0.9863 | Acc(train) 0.6662 | Acc(val) 0.7623 |
Epoch 00169 | Loss(train) 0.9870 | Acc(train) 0.6721 | Acc(val) 0.7519 |
Epoch 00170 | Loss(train) 0.9639 | Acc(train) 0.6781 | Acc(val) 0.7369 |
Epoch 00171 | Loss(train) 0.9854 | Acc(train) 0.6687 | Acc(val) 0.7265 |
Epoch 00172 | Loss(train) 0.9954 | Acc(train) 0.6716 | Acc(val) 0.7429 |
Epoch 00173 | Loss(train) 0.9746 | Acc(train) 0.6592 | Acc(val) 0.7549 |
Epoch 00174 | Loss(train) 0.9988 | Acc(train) 0.6592 | Acc(val) 0.7593 |
Epoch 00175 | Loss(train) 0.9487 | Acc(train) 0.6632 | Acc(val) 0.7489 |
Epoch 00176 | Loss(train) 0.9920 | Acc(train) 0.6712 | Acc(val) 0.7549 |
Epoch 00177 | Loss(train) 0.9715 | Acc(train) 0.6781 | Acc(val) 0.7593 |
Epoch 00178 | Loss(train) 0.9543 | Acc(train) 0.6726 | Acc(val) 0.7608 |
Epoch 00179 | Loss(train) 0.9397 | Acc(train) 0.6836 | Acc(val) 0.7728 |*
Epoch 00180 | Loss(train) 0.9875 | Acc(train) 0.6702 | Acc(val) 0.7638 |
Epoch 00181 | Loss(train) 0.9842 | Acc(train) 0.6672 | Acc(val) 0.7653 |
Epoch 00182 | Loss(train) 0.9987 | Acc(train) 0.6731 | Acc(val) 0.7623 |
Epoch 00183 | Loss(train) 0.9570 | Acc(train) 0.6677 | Acc(val) 0.7623 |
Epoch 00184 | Loss(train) 0.9748 | Acc(train) 0.6721 | Acc(val) 0.7474 |
Epoch 00185 | Loss(train) 0.9923 | Acc(train) 0.6702 | Acc(val) 0.7489 |
Epoch 00186 | Loss(train) 0.9813 | Acc(train) 0.6731 | Acc(val) 0.7653 |
Epoch 00187 | Loss(train) 0.9461 | Acc(train) 0.6766 | Acc(val) 0.7683 |
Epoch 00188 | Loss(train) 0.9772 | Acc(train) 0.6741 | Acc(val) 0.7653 |
Epoch 00189 | Loss(train) 0.9565 | Acc(train) 0.6751 | Acc(val) 0.7534 |
Epoch 00190 | Loss(train) 0.9815 | Acc(train) 0.6746 | Acc(val) 0.7668 |
Epoch 00191 | Loss(train) 0.9895 | Acc(train) 0.6682 | Acc(val) 0.7713 |
Epoch 00192 | Loss(train) 0.9529 | Acc(train) 0.6776 | Acc(val) 0.7593 |
Epoch 00193 | Loss(train) 0.9803 | Acc(train) 0.6786 | Acc(val) 0.7593 |
Epoch 00194 | Loss(train) 0.9738 | Acc(train) 0.6836 | Acc(val) 0.7549 |
Epoch 00195 | Loss(train) 0.9514 | Acc(train) 0.6771 | Acc(val) 0.7623 |
Epoch 00196 | Loss(train) 0.9767 | Acc(train) 0.6736 | Acc(val) 0.7608 |
Epoch 00197 | Loss(train) 0.9562 | Acc(train) 0.6682 | Acc(val) 0.7549 |
Epoch 00198 | Loss(train) 0.9605 | Acc(train) 0.6816 | Acc(val) 0.7564 |
Epoch 00199 | Loss(train) 0.9560 | Acc(train) 0.6786 | Acc(val) 0.7653 |
Epoch 00200 | Loss(train) 0.9492 | Acc(train) 0.6801 | Acc(val) 0.7758 |*
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'WATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 64}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 767, 'out_dim': 10}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
正在计算理论系数 c_k (通过数值积分)...
理论系数 c_k 计算完成。
************************************
GPU memory allowcation
GPU Memory Allocated: 128.87 MB
GPU Memory Reserved: 328.00 MB
Exp 5/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.3458 | Acc(train) 0.0717 | Acc(val) 0.3558 |*
Epoch 00002 | Loss(train) 2.7266 | Acc(train) 0.3288 | Acc(val) 0.3513 |
Epoch 00003 | Loss(train) 2.1528 | Acc(train) 0.2581 | Acc(val) 0.1749 |
Epoch 00004 | Loss(train) 2.1952 | Acc(train) 0.2123 | Acc(val) 0.1644 |
Epoch 00005 | Loss(train) 2.2279 | Acc(train) 0.1963 | Acc(val) 0.1644 |
Epoch 00006 | Loss(train) 2.2238 | Acc(train) 0.2083 | Acc(val) 0.3617 |*
Epoch 00007 | Loss(train) 2.1311 | Acc(train) 0.2098 | Acc(val) 0.3543 |
Epoch 00008 | Loss(train) 2.0748 | Acc(train) 0.2436 | Acc(val) 0.2481 |
Epoch 00009 | Loss(train) 2.0878 | Acc(train) 0.2267 | Acc(val) 0.3871 |*
Epoch 00010 | Loss(train) 2.0443 | Acc(train) 0.2691 | Acc(val) 0.3558 |
Epoch 00011 | Loss(train) 2.0339 | Acc(train) 0.3079 | Acc(val) 0.3558 |
Epoch 00012 | Loss(train) 2.0323 | Acc(train) 0.3408 | Acc(val) 0.3558 |
Epoch 00013 | Loss(train) 1.9901 | Acc(train) 0.3493 | Acc(val) 0.3558 |
Epoch 00014 | Loss(train) 1.9568 | Acc(train) 0.3428 | Acc(val) 0.3797 |
Epoch 00015 | Loss(train) 1.9678 | Acc(train) 0.3438 | Acc(val) 0.4096 |*
Epoch 00016 | Loss(train) 1.9339 | Acc(train) 0.3692 | Acc(val) 0.3991 |
Epoch 00017 | Loss(train) 1.9202 | Acc(train) 0.3717 | Acc(val) 0.3737 |
Epoch 00018 | Loss(train) 1.8871 | Acc(train) 0.3807 | Acc(val) 0.3558 |
Epoch 00019 | Loss(train) 1.8672 | Acc(train) 0.3837 | Acc(val) 0.3558 |
Epoch 00020 | Loss(train) 1.8449 | Acc(train) 0.3956 | Acc(val) 0.3558 |
Epoch 00021 | Loss(train) 1.8132 | Acc(train) 0.3931 | Acc(val) 0.3558 |
Epoch 00022 | Loss(train) 1.7881 | Acc(train) 0.3961 | Acc(val) 0.3617 |
Epoch 00023 | Loss(train) 1.7638 | Acc(train) 0.4036 | Acc(val) 0.4290 |*
Epoch 00024 | Loss(train) 1.7778 | Acc(train) 0.4041 | Acc(val) 0.4604 |*
Epoch 00025 | Loss(train) 1.7465 | Acc(train) 0.4051 | Acc(val) 0.4036 |
Epoch 00026 | Loss(train) 1.7346 | Acc(train) 0.4056 | Acc(val) 0.3692 |
Epoch 00027 | Loss(train) 1.7334 | Acc(train) 0.4031 | Acc(val) 0.3647 |
Epoch 00028 | Loss(train) 1.7033 | Acc(train) 0.4021 | Acc(val) 0.3857 |
Epoch 00029 | Loss(train) 1.6607 | Acc(train) 0.4141 | Acc(val) 0.4185 |
Epoch 00030 | Loss(train) 1.6602 | Acc(train) 0.4185 | Acc(val) 0.4619 |*
Epoch 00031 | Loss(train) 1.6483 | Acc(train) 0.4275 | Acc(val) 0.4738 |*
Epoch 00032 | Loss(train) 1.6497 | Acc(train) 0.4195 | Acc(val) 0.4843 |*
Epoch 00033 | Loss(train) 1.6358 | Acc(train) 0.4240 | Acc(val) 0.4723 |
Epoch 00034 | Loss(train) 1.6090 | Acc(train) 0.4170 | Acc(val) 0.4753 |
Epoch 00035 | Loss(train) 1.6079 | Acc(train) 0.4145 | Acc(val) 0.5142 |*
Epoch 00036 | Loss(train) 1.5746 | Acc(train) 0.4360 | Acc(val) 0.5471 |*
Epoch 00037 | Loss(train) 1.5768 | Acc(train) 0.4355 | Acc(val) 0.5441 |
Epoch 00038 | Loss(train) 1.5548 | Acc(train) 0.4464 | Acc(val) 0.5501 |*
Epoch 00039 | Loss(train) 1.5607 | Acc(train) 0.4425 | Acc(val) 0.5456 |
Epoch 00040 | Loss(train) 1.5426 | Acc(train) 0.4385 | Acc(val) 0.5217 |
Epoch 00041 | Loss(train) 1.5552 | Acc(train) 0.4425 | Acc(val) 0.5396 |
Epoch 00042 | Loss(train) 1.5167 | Acc(train) 0.4509 | Acc(val) 0.5620 |*
Epoch 00043 | Loss(train) 1.5139 | Acc(train) 0.4614 | Acc(val) 0.5680 |*
Epoch 00044 | Loss(train) 1.4978 | Acc(train) 0.4689 | Acc(val) 0.5695 |*
Epoch 00045 | Loss(train) 1.5032 | Acc(train) 0.4659 | Acc(val) 0.5755 |*
Epoch 00046 | Loss(train) 1.4906 | Acc(train) 0.4748 | Acc(val) 0.6009 |*
Epoch 00047 | Loss(train) 1.4528 | Acc(train) 0.4843 | Acc(val) 0.6353 |*
Epoch 00048 | Loss(train) 1.4469 | Acc(train) 0.4898 | Acc(val) 0.6413 |*
Epoch 00049 | Loss(train) 1.4260 | Acc(train) 0.4873 | Acc(val) 0.6502 |*
Epoch 00050 | Loss(train) 1.4058 | Acc(train) 0.4983 | Acc(val) 0.6562 |*
Epoch 00051 | Loss(train) 1.4202 | Acc(train) 0.4938 | Acc(val) 0.6712 |*
Epoch 00052 | Loss(train) 1.4211 | Acc(train) 0.4943 | Acc(val) 0.6726 |*
Epoch 00053 | Loss(train) 1.4344 | Acc(train) 0.5042 | Acc(val) 0.6652 |
Epoch 00054 | Loss(train) 1.3957 | Acc(train) 0.5047 | Acc(val) 0.6607 |
Epoch 00055 | Loss(train) 1.3617 | Acc(train) 0.5207 | Acc(val) 0.6547 |
Epoch 00056 | Loss(train) 1.3728 | Acc(train) 0.5341 | Acc(val) 0.6682 |
Epoch 00057 | Loss(train) 1.3735 | Acc(train) 0.5277 | Acc(val) 0.6756 |*
Epoch 00058 | Loss(train) 1.3497 | Acc(train) 0.5401 | Acc(val) 0.6801 |*
Epoch 00059 | Loss(train) 1.3331 | Acc(train) 0.5516 | Acc(val) 0.6831 |*
Epoch 00060 | Loss(train) 1.3239 | Acc(train) 0.5466 | Acc(val) 0.6906 |*
Epoch 00061 | Loss(train) 1.3114 | Acc(train) 0.5605 | Acc(val) 0.6861 |
Epoch 00062 | Loss(train) 1.2914 | Acc(train) 0.5820 | Acc(val) 0.6846 |
Epoch 00063 | Loss(train) 1.3018 | Acc(train) 0.5745 | Acc(val) 0.6786 |
Epoch 00064 | Loss(train) 1.3020 | Acc(train) 0.5645 | Acc(val) 0.6756 |
Epoch 00065 | Loss(train) 1.3014 | Acc(train) 0.5556 | Acc(val) 0.6756 |
Epoch 00066 | Loss(train) 1.2923 | Acc(train) 0.5625 | Acc(val) 0.6741 |
Epoch 00067 | Loss(train) 1.2730 | Acc(train) 0.5929 | Acc(val) 0.6741 |
Epoch 00068 | Loss(train) 1.2550 | Acc(train) 0.5874 | Acc(val) 0.6771 |
Epoch 00069 | Loss(train) 1.2460 | Acc(train) 0.5785 | Acc(val) 0.6846 |
Epoch 00070 | Loss(train) 1.2354 | Acc(train) 0.5840 | Acc(val) 0.6786 |
Epoch 00071 | Loss(train) 1.2632 | Acc(train) 0.5675 | Acc(val) 0.6756 |
Epoch 00072 | Loss(train) 1.2266 | Acc(train) 0.5735 | Acc(val) 0.6756 |
