/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Debug: Dataset computers train_idx: 2007, val_idx: 669, test_idx: 10705
Debug: Dataset computers train_idx: 10, val_idx: 10, test_idx: 10
Dataset: computers | #Nodes: 13381 | #Edges: 491556 | #Classes: 10 |#Features: 767
Epoch 00081 | Loss(train) 1.1828 | Acc(train) 0.5954 | Acc(val) 0.6846 |
Epoch 00082 | Loss(train) 1.1476 | Acc(train) 0.6119 | Acc(val) 0.6861 |
Epoch 00083 | Loss(train) 1.1488 | Acc(train) 0.6039 | Acc(val) 0.6876 |
Epoch 00084 | Loss(train) 1.1692 | Acc(train) 0.5969 | Acc(val) 0.6771 |
Epoch 00085 | Loss(train) 1.1664 | Acc(train) 0.6178 | Acc(val) 0.6771 |
Epoch 00086 | Loss(train) 1.1569 | Acc(train) 0.6019 | Acc(val) 0.6831 |
Epoch 00087 | Loss(train) 1.1354 | Acc(train) 0.6139 | Acc(val) 0.6831 |
Epoch 00088 | Loss(train) 1.1265 | Acc(train) 0.6109 | Acc(val) 0.6936 |*
Epoch 00089 | Loss(train) 1.1166 | Acc(train) 0.6283 | Acc(val) 0.6921 |
Epoch 00090 | Loss(train) 1.1307 | Acc(train) 0.6143 | Acc(val) 0.6966 |*
Epoch 00091 | Loss(train) 1.1381 | Acc(train) 0.6228 | Acc(val) 0.6951 |
Epoch 00092 | Loss(train) 1.1241 | Acc(train) 0.6288 | Acc(val) 0.6996 |*
Epoch 00093 | Loss(train) 1.2011 | Acc(train) 0.6168 | Acc(val) 0.7354 |*
Epoch 00094 | Loss(train) 1.1229 | Acc(train) 0.6134 | Acc(val) 0.7384 |*
Epoch 00095 | Loss(train) 1.1124 | Acc(train) 0.6228 | Acc(val) 0.6786 |
Epoch 00096 | Loss(train) 1.1237 | Acc(train) 0.6198 | Acc(val) 0.6996 |
Epoch 00097 | Loss(train) 1.0996 | Acc(train) 0.6288 | Acc(val) 0.7160 |
Epoch 00098 | Loss(train) 1.1113 | Acc(train) 0.6318 | Acc(val) 0.7025 |
Epoch 00099 | Loss(train) 1.1063 | Acc(train) 0.6313 | Acc(val) 0.6831 |
Epoch 00100 | Loss(train) 1.1118 | Acc(train) 0.6278 | Acc(val) 0.6786 |
Epoch 00101 | Loss(train) 1.1028 | Acc(train) 0.6238 | Acc(val) 0.6876 |
Epoch 00102 | Loss(train) 1.0951 | Acc(train) 0.6278 | Acc(val) 0.7145 |
Epoch 00103 | Loss(train) 1.1202 | Acc(train) 0.6258 | Acc(val) 0.7115 |
Epoch 00104 | Loss(train) 1.0683 | Acc(train) 0.6268 | Acc(val) 0.7085 |
Epoch 00105 | Loss(train) 1.0858 | Acc(train) 0.6268 | Acc(val) 0.7130 |
Epoch 00106 | Loss(train) 1.0993 | Acc(train) 0.6408 | Acc(val) 0.7235 |
Epoch 00107 | Loss(train) 1.1044 | Acc(train) 0.6338 | Acc(val) 0.7220 |
Epoch 00108 | Loss(train) 1.0636 | Acc(train) 0.6383 | Acc(val) 0.7250 |
Epoch 00109 | Loss(train) 1.1095 | Acc(train) 0.6193 | Acc(val) 0.7294 |
Epoch 00110 | Loss(train) 1.0763 | Acc(train) 0.6462 | Acc(val) 0.7250 |
Epoch 00111 | Loss(train) 1.0866 | Acc(train) 0.6303 | Acc(val) 0.7369 |
Epoch 00112 | Loss(train) 1.0801 | Acc(train) 0.6348 | Acc(val) 0.7235 |
Epoch 00113 | Loss(train) 1.0572 | Acc(train) 0.6413 | Acc(val) 0.7190 |
Epoch 00114 | Loss(train) 1.1067 | Acc(train) 0.6283 | Acc(val) 0.7160 |
Epoch 00115 | Loss(train) 1.0854 | Acc(train) 0.6462 | Acc(val) 0.7235 |
Epoch 00116 | Loss(train) 1.0412 | Acc(train) 0.6512 | Acc(val) 0.7145 |
Epoch 00117 | Loss(train) 1.0489 | Acc(train) 0.6467 | Acc(val) 0.7010 |
Epoch 00118 | Loss(train) 1.0843 | Acc(train) 0.6437 | Acc(val) 0.7280 |
Epoch 00119 | Loss(train) 1.0281 | Acc(train) 0.6492 | Acc(val) 0.7429 |*
Epoch 00120 | Loss(train) 1.0993 | Acc(train) 0.6308 | Acc(val) 0.7354 |
Epoch 00121 | Loss(train) 1.0335 | Acc(train) 0.6567 | Acc(val) 0.6951 |
Epoch 00122 | Loss(train) 1.0749 | Acc(train) 0.6218 | Acc(val) 0.6891 |
Epoch 00123 | Loss(train) 1.0681 | Acc(train) 0.6522 | Acc(val) 0.7280 |
Epoch 00124 | Loss(train) 1.0446 | Acc(train) 0.6542 | Acc(val) 0.7459 |*
Epoch 00125 | Loss(train) 1.0358 | Acc(train) 0.6672 | Acc(val) 0.7384 |
Epoch 00126 | Loss(train) 1.0289 | Acc(train) 0.6632 | Acc(val) 0.7175 |
Epoch 00127 | Loss(train) 1.0555 | Acc(train) 0.6373 | Acc(val) 0.7429 |
Epoch 00128 | Loss(train) 1.0561 | Acc(train) 0.6393 | Acc(val) 0.7444 |
Epoch 00129 | Loss(train) 1.0347 | Acc(train) 0.6582 | Acc(val) 0.7429 |
Epoch 00130 | Loss(train) 1.0211 | Acc(train) 0.6423 | Acc(val) 0.7444 |
Epoch 00131 | Loss(train) 1.0271 | Acc(train) 0.6537 | Acc(val) 0.7429 |
Epoch 00132 | Loss(train) 1.0197 | Acc(train) 0.6672 | Acc(val) 0.7369 |
Epoch 00133 | Loss(train) 1.0286 | Acc(train) 0.6597 | Acc(val) 0.7354 |
Epoch 00134 | Loss(train) 1.0422 | Acc(train) 0.6527 | Acc(val) 0.7384 |
Epoch 00135 | Loss(train) 1.0105 | Acc(train) 0.6622 | Acc(val) 0.7444 |
Epoch 00136 | Loss(train) 1.1380 | Acc(train) 0.6338 | Acc(val) 0.7070 |
Epoch 00137 | Loss(train) 1.0523 | Acc(train) 0.6423 | Acc(val) 0.7369 |
Epoch 00138 | Loss(train) 0.9907 | Acc(train) 0.6592 | Acc(val) 0.7519 |*
Epoch 00139 | Loss(train) 1.0172 | Acc(train) 0.6647 | Acc(val) 0.7489 |
Epoch 00140 | Loss(train) 1.0390 | Acc(train) 0.6557 | Acc(val) 0.7504 |
Epoch 00141 | Loss(train) 1.0346 | Acc(train) 0.6682 | Acc(val) 0.7444 |
Epoch 00142 | Loss(train) 0.9890 | Acc(train) 0.6702 | Acc(val) 0.7429 |
Epoch 00143 | Loss(train) 1.0143 | Acc(train) 0.6597 | Acc(val) 0.7474 |
Epoch 00144 | Loss(train) 0.9846 | Acc(train) 0.6761 | Acc(val) 0.7549 |*
Epoch 00145 | Loss(train) 1.0090 | Acc(train) 0.6697 | Acc(val) 0.7414 |
Epoch 00146 | Loss(train) 1.0631 | Acc(train) 0.6418 | Acc(val) 0.7534 |
Epoch 00147 | Loss(train) 1.0198 | Acc(train) 0.6582 | Acc(val) 0.7459 |
Epoch 00148 | Loss(train) 1.2231 | Acc(train) 0.6627 | Acc(val) 0.7549 |
Epoch 00149 | Loss(train) 1.0902 | Acc(train) 0.6462 | Acc(val) 0.7564 |*
Epoch 00150 | Loss(train) 1.0529 | Acc(train) 0.6497 | Acc(val) 0.7549 |
Epoch 00151 | Loss(train) 1.0227 | Acc(train) 0.6527 | Acc(val) 0.7399 |
Epoch 00152 | Loss(train) 1.0442 | Acc(train) 0.6572 | Acc(val) 0.7414 |
Epoch 00153 | Loss(train) 1.0356 | Acc(train) 0.6702 | Acc(val) 0.7489 |
Epoch 00154 | Loss(train) 1.0288 | Acc(train) 0.6682 | Acc(val) 0.7593 |*
Epoch 00155 | Loss(train) 1.0260 | Acc(train) 0.6512 | Acc(val) 0.7504 |
Epoch 00156 | Loss(train) 1.0104 | Acc(train) 0.6587 | Acc(val) 0.7489 |
Epoch 00157 | Loss(train) 1.0041 | Acc(train) 0.6712 | Acc(val) 0.7384 |
Epoch 00158 | Loss(train) 0.9837 | Acc(train) 0.6677 | Acc(val) 0.7429 |
Epoch 00159 | Loss(train) 1.0070 | Acc(train) 0.6632 | Acc(val) 0.7489 |
Epoch 00160 | Loss(train) 1.0259 | Acc(train) 0.6617 | Acc(val) 0.7354 |
Epoch 00161 | Loss(train) 1.0172 | Acc(train) 0.6642 | Acc(val) 0.7399 |
Epoch 00162 | Loss(train) 1.0269 | Acc(train) 0.6662 | Acc(val) 0.7444 |
Epoch 00163 | Loss(train) 0.9755 | Acc(train) 0.6806 | Acc(val) 0.7399 |
Epoch 00164 | Loss(train) 0.9993 | Acc(train) 0.6667 | Acc(val) 0.7444 |
Epoch 00165 | Loss(train) 1.0145 | Acc(train) 0.6637 | Acc(val) 0.7593 |
Epoch 00166 | Loss(train) 1.0232 | Acc(train) 0.6597 | Acc(val) 0.7564 |
Epoch 00167 | Loss(train) 1.0160 | Acc(train) 0.6657 | Acc(val) 0.7414 |
Epoch 00168 | Loss(train) 1.0364 | Acc(train) 0.6617 | Acc(val) 0.7444 |
Epoch 00169 | Loss(train) 0.9673 | Acc(train) 0.6806 | Acc(val) 0.7608 |*
Epoch 00170 | Loss(train) 1.0324 | Acc(train) 0.6612 | Acc(val) 0.7728 |*
Epoch 00171 | Loss(train) 0.9941 | Acc(train) 0.6632 | Acc(val) 0.7608 |
Epoch 00172 | Loss(train) 1.0129 | Acc(train) 0.6632 | Acc(val) 0.7489 |
Epoch 00173 | Loss(train) 0.9911 | Acc(train) 0.6741 | Acc(val) 0.7429 |
Epoch 00174 | Loss(train) 1.0138 | Acc(train) 0.6692 | Acc(val) 0.7549 |
Epoch 00175 | Loss(train) 0.9714 | Acc(train) 0.6831 | Acc(val) 0.7608 |
Epoch 00176 | Loss(train) 0.9998 | Acc(train) 0.6532 | Acc(val) 0.7623 |
Epoch 00177 | Loss(train) 0.9834 | Acc(train) 0.6751 | Acc(val) 0.7534 |
Epoch 00178 | Loss(train) 1.0028 | Acc(train) 0.6612 | Acc(val) 0.7489 |
Epoch 00179 | Loss(train) 0.9802 | Acc(train) 0.6682 | Acc(val) 0.7534 |
Epoch 00180 | Loss(train) 0.9528 | Acc(train) 0.6806 | Acc(val) 0.7504 |
Epoch 00181 | Loss(train) 0.9977 | Acc(train) 0.6771 | Acc(val) 0.7608 |
Epoch 00182 | Loss(train) 0.9816 | Acc(train) 0.6672 | Acc(val) 0.7578 |
Epoch 00183 | Loss(train) 0.9781 | Acc(train) 0.6712 | Acc(val) 0.7489 |
Epoch 00184 | Loss(train) 0.9842 | Acc(train) 0.6766 | Acc(val) 0.7459 |
Epoch 00185 | Loss(train) 0.9692 | Acc(train) 0.6687 | Acc(val) 0.7534 |
Epoch 00186 | Loss(train) 0.9644 | Acc(train) 0.6796 | Acc(val) 0.7713 |
Epoch 00187 | Loss(train) 0.9998 | Acc(train) 0.6726 | Acc(val) 0.7668 |
Epoch 00188 | Loss(train) 0.9644 | Acc(train) 0.6816 | Acc(val) 0.7549 |
Epoch 00189 | Loss(train) 0.9618 | Acc(train) 0.6771 | Acc(val) 0.7459 |
Epoch 00190 | Loss(train) 0.9959 | Acc(train) 0.6682 | Acc(val) 0.7459 |
Epoch 00191 | Loss(train) 0.9875 | Acc(train) 0.6687 | Acc(val) 0.7519 |
Epoch 00192 | Loss(train) 0.9677 | Acc(train) 0.6736 | Acc(val) 0.7489 |
Epoch 00193 | Loss(train) 0.9643 | Acc(train) 0.6831 | Acc(val) 0.7608 |
Epoch 00194 | Loss(train) 0.9870 | Acc(train) 0.6582 | Acc(val) 0.7683 |
Epoch 00195 | Loss(train) 0.9493 | Acc(train) 0.6846 | Acc(val) 0.7698 |
Epoch 00196 | Loss(train) 0.9677 | Acc(train) 0.6816 | Acc(val) 0.7638 |
Epoch 00197 | Loss(train) 0.9539 | Acc(train) 0.6637 | Acc(val) 0.7504 |
Epoch 00198 | Loss(train) 0.9548 | Acc(train) 0.6731 | Acc(val) 0.7459 |
Epoch 00199 | Loss(train) 0.9495 | Acc(train) 0.6836 | Acc(val) 0.7564 |
Epoch 00200 | Loss(train) 0.9597 | Acc(train) 0.6692 | Acc(val) 0.7593 |
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'ETS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 64}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 767, 'out_dim': 10}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 128.61 MB
GPU Memory Reserved: 276.00 MB
Exp 6/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.4043 | Acc(train) 0.0438 | Acc(val) 0.3558 |*
Epoch 00002 | Loss(train) 2.4961 | Acc(train) 0.3099 | Acc(val) 0.3274 |
Epoch 00003 | Loss(train) 2.1775 | Acc(train) 0.2397 | Acc(val) 0.0972 |
Epoch 00004 | Loss(train) 2.1598 | Acc(train) 0.1953 | Acc(val) 0.3393 |
Epoch 00005 | Loss(train) 2.1572 | Acc(train) 0.2048 | Acc(val) 0.3842 |*
Epoch 00006 | Loss(train) 2.1376 | Acc(train) 0.2172 | Acc(val) 0.4604 |*
Epoch 00007 | Loss(train) 2.0829 | Acc(train) 0.2297 | Acc(val) 0.4753 |*
Epoch 00008 | Loss(train) 2.0759 | Acc(train) 0.2441 | Acc(val) 0.3572 |
Epoch 00009 | Loss(train) 2.0543 | Acc(train) 0.3014 | Acc(val) 0.3558 |
Epoch 00010 | Loss(train) 1.9673 | Acc(train) 0.3383 | Acc(val) 0.3558 |
Epoch 00011 | Loss(train) 1.9256 | Acc(train) 0.3563 | Acc(val) 0.3707 |
Epoch 00012 | Loss(train) 1.9180 | Acc(train) 0.3672 | Acc(val) 0.3647 |
Epoch 00013 | Loss(train) 1.8973 | Acc(train) 0.3891 | Acc(val) 0.3558 |
Epoch 00014 | Loss(train) 1.8735 | Acc(train) 0.3921 | Acc(val) 0.3558 |
Epoch 00015 | Loss(train) 1.8347 | Acc(train) 0.3951 | Acc(val) 0.3558 |
Epoch 00016 | Loss(train) 1.8351 | Acc(train) 0.3971 | Acc(val) 0.3558 |
Epoch 00017 | Loss(train) 1.8179 | Acc(train) 0.3951 | Acc(val) 0.3632 |
Epoch 00018 | Loss(train) 1.7731 | Acc(train) 0.4036 | Acc(val) 0.3797 |
Epoch 00019 | Loss(train) 1.7621 | Acc(train) 0.3921 | Acc(val) 0.3752 |
Epoch 00020 | Loss(train) 1.7405 | Acc(train) 0.4021 | Acc(val) 0.3707 |
Epoch 00021 | Loss(train) 1.7273 | Acc(train) 0.4031 | Acc(val) 0.3827 |
Epoch 00022 | Loss(train) 1.6917 | Acc(train) 0.4086 | Acc(val) 0.3886 |
Epoch 00023 | Loss(train) 1.6709 | Acc(train) 0.4165 | Acc(val) 0.4096 |
Epoch 00024 | Loss(train) 1.6557 | Acc(train) 0.4116 | Acc(val) 0.4170 |
Epoch 00025 | Loss(train) 1.6841 | Acc(train) 0.4096 | Acc(val) 0.4185 |
Epoch 00026 | Loss(train) 1.6292 | Acc(train) 0.4190 | Acc(val) 0.4245 |
Epoch 00027 | Loss(train) 1.6327 | Acc(train) 0.4225 | Acc(val) 0.4694 |
Epoch 00028 | Loss(train) 1.6169 | Acc(train) 0.4320 | Acc(val) 0.4933 |*
Epoch 00029 | Loss(train) 1.5878 | Acc(train) 0.4410 | Acc(val) 0.4918 |
Epoch 00030 | Loss(train) 1.5762 | Acc(train) 0.4400 | Acc(val) 0.5022 |*
Epoch 00031 | Loss(train) 1.5480 | Acc(train) 0.4429 | Acc(val) 0.5157 |*
Epoch 00032 | Loss(train) 1.5716 | Acc(train) 0.4479 | Acc(val) 0.5202 |*
Epoch 00033 | Loss(train) 1.5244 | Acc(train) 0.4499 | Acc(val) 0.5277 |*
Epoch 00034 | Loss(train) 1.5513 | Acc(train) 0.4479 | Acc(val) 0.5351 |*
Epoch 00035 | Loss(train) 1.5027 | Acc(train) 0.4654 | Acc(val) 0.5486 |*
Epoch 00036 | Loss(train) 1.5055 | Acc(train) 0.4664 | Acc(val) 0.5725 |*
Epoch 00037 | Loss(train) 1.5103 | Acc(train) 0.4634 | Acc(val) 0.5695 |
Epoch 00038 | Loss(train) 1.4785 | Acc(train) 0.4728 | Acc(val) 0.5561 |
Epoch 00039 | Loss(train) 1.4838 | Acc(train) 0.4684 | Acc(val) 0.5501 |
Epoch 00040 | Loss(train) 1.4756 | Acc(train) 0.4793 | Acc(val) 0.5620 |
Epoch 00041 | Loss(train) 1.4461 | Acc(train) 0.4848 | Acc(val) 0.5770 |*
Epoch 00042 | Loss(train) 1.4564 | Acc(train) 0.4808 | Acc(val) 0.5755 |
Epoch 00043 | Loss(train) 1.4604 | Acc(train) 0.4873 | Acc(val) 0.5785 |*
Epoch 00044 | Loss(train) 1.4327 | Acc(train) 0.4848 | Acc(val) 0.5695 |
Epoch 00045 | Loss(train) 1.4211 | Acc(train) 0.4943 | Acc(val) 0.5650 |
Epoch 00046 | Loss(train) 1.4299 | Acc(train) 0.4893 | Acc(val) 0.5800 |*
Epoch 00047 | Loss(train) 1.4222 | Acc(train) 0.4908 | Acc(val) 0.5770 |
Epoch 00048 | Loss(train) 1.4076 | Acc(train) 0.5142 | Acc(val) 0.5755 |
Epoch 00049 | Loss(train) 1.3848 | Acc(train) 0.5192 | Acc(val) 0.5770 |
Epoch 00050 | Loss(train) 1.3789 | Acc(train) 0.5137 | Acc(val) 0.5874 |*
Epoch 00051 | Loss(train) 1.3674 | Acc(train) 0.5207 | Acc(val) 0.5830 |
Epoch 00052 | Loss(train) 1.3588 | Acc(train) 0.5257 | Acc(val) 0.6039 |*
Epoch 00053 | Loss(train) 1.3749 | Acc(train) 0.5147 | Acc(val) 0.5964 |
Epoch 00054 | Loss(train) 1.3519 | Acc(train) 0.5286 | Acc(val) 0.5874 |
Epoch 00055 | Loss(train) 1.3441 | Acc(train) 0.5227 | Acc(val) 0.5949 |
Epoch 00056 | Loss(train) 1.3366 | Acc(train) 0.5291 | Acc(val) 0.6129 |*
Epoch 00057 | Loss(train) 1.3244 | Acc(train) 0.5426 | Acc(val) 0.6114 |
Epoch 00058 | Loss(train) 1.3144 | Acc(train) 0.5356 | Acc(val) 0.6009 |
Epoch 00059 | Loss(train) 1.3366 | Acc(train) 0.5286 | Acc(val) 0.6263 |*
Epoch 00060 | Loss(train) 1.2987 | Acc(train) 0.5456 | Acc(val) 0.6442 |*
Epoch 00061 | Loss(train) 1.2982 | Acc(train) 0.5456 | Acc(val) 0.6353 |
Epoch 00062 | Loss(train) 1.2889 | Acc(train) 0.5491 | Acc(val) 0.6413 |
Epoch 00063 | Loss(train) 1.2694 | Acc(train) 0.5575 | Acc(val) 0.6353 |
Epoch 00064 | Loss(train) 1.2852 | Acc(train) 0.5341 | Acc(val) 0.6398 |
Epoch 00065 | Loss(train) 1.2543 | Acc(train) 0.5610 | Acc(val) 0.6562 |*
Epoch 00066 | Loss(train) 1.2391 | Acc(train) 0.5595 | Acc(val) 0.6741 |*
Epoch 00067 | Loss(train) 1.2516 | Acc(train) 0.5580 | Acc(val) 0.6801 |*
Epoch 00068 | Loss(train) 1.2239 | Acc(train) 0.5850 | Acc(val) 0.6786 |
Epoch 00069 | Loss(train) 1.2462 | Acc(train) 0.5859 | Acc(val) 0.6667 |
Epoch 00070 | Loss(train) 1.2447 | Acc(train) 0.5755 | Acc(val) 0.6816 |*
Epoch 00071 | Loss(train) 1.2383 | Acc(train) 0.5680 | Acc(val) 0.6801 |
Epoch 00072 | Loss(train) 1.2366 | Acc(train) 0.5850 | Acc(val) 0.6801 |
Epoch 00073 | Loss(train) 1.2144 | Acc(train) 0.5984 | Acc(val) 0.6846 |*
Epoch 00074 | Loss(train) 1.1956 | Acc(train) 0.5999 | Acc(val) 0.6921 |*
Epoch 00075 | Loss(train) 1.2016 | Acc(train) 0.5969 | Acc(val) 0.6921 |
Epoch 00076 | Loss(train) 1.2091 | Acc(train) 0.6024 | Acc(val) 0.6786 |
Epoch 00077 | Loss(train) 1.2143 | Acc(train) 0.5869 | Acc(val) 0.6786 |
Epoch 00078 | Loss(train) 1.1782 | Acc(train) 0.6188 | Acc(val) 0.6876 |
Epoch 00079 | Loss(train) 1.1933 | Acc(train) 0.6089 | Acc(val) 0.6951 |*
Epoch 00080 | Loss(train) 1.1936 | Acc(train) 0.6153 | Acc(val) 0.6936 |
Epoch 00081 | Loss(train) 1.1544 | Acc(train) 0.6323 | Acc(val) 0.6876 |
Epoch 00082 | Loss(train) 1.1712 | Acc(train) 0.6168 | Acc(val) 0.6861 |
Epoch 00083 | Loss(train) 1.1960 | Acc(train) 0.6094 | Acc(val) 0.7040 |*
Epoch 00084 | Loss(train) 1.1568 | Acc(train) 0.6228 | Acc(val) 0.7115 |*
Epoch 00085 | Loss(train) 1.1683 | Acc(train) 0.6288 | Acc(val) 0.6906 |
Epoch 00086 | Loss(train) 1.1602 | Acc(train) 0.6173 | Acc(val) 0.6876 |
Epoch 00087 | Loss(train) 1.1467 | Acc(train) 0.6333 | Acc(val) 0.7025 |
Epoch 00088 | Loss(train) 1.1144 | Acc(train) 0.6383 | Acc(val) 0.7250 |*
Epoch 00089 | Loss(train) 1.1293 | Acc(train) 0.6452 | Acc(val) 0.7115 |
Epoch 00090 | Loss(train) 1.1627 | Acc(train) 0.6482 | Acc(val) 0.6891 |
Epoch 00091 | Loss(train) 1.1386 | Acc(train) 0.6388 | Acc(val) 0.7100 |
Epoch 00092 | Loss(train) 1.1325 | Acc(train) 0.6442 | Acc(val) 0.7444 |*
Epoch 00093 | Loss(train) 1.1444 | Acc(train) 0.6408 | Acc(val) 0.7354 |
Epoch 00094 | Loss(train) 1.0780 | Acc(train) 0.6652 | Acc(val) 0.7280 |
Epoch 00095 | Loss(train) 1.0885 | Acc(train) 0.6373 | Acc(val) 0.7384 |
Epoch 00096 | Loss(train) 1.0904 | Acc(train) 0.6542 | Acc(val) 0.7384 |
Epoch 00097 | Loss(train) 1.1630 | Acc(train) 0.6308 | Acc(val) 0.7354 |
Epoch 00098 | Loss(train) 1.0664 | Acc(train) 0.6602 | Acc(val) 0.7429 |
Epoch 00099 | Loss(train) 1.0568 | Acc(train) 0.6547 | Acc(val) 0.7444 |
Epoch 00100 | Loss(train) 1.0644 | Acc(train) 0.6652 | Acc(val) 0.7444 |
Epoch 00101 | Loss(train) 1.0705 | Acc(train) 0.6721 | Acc(val) 0.7339 |
Epoch 00102 | Loss(train) 1.0617 | Acc(train) 0.6622 | Acc(val) 0.7339 |
Epoch 00103 | Loss(train) 1.0381 | Acc(train) 0.6662 | Acc(val) 0.7175 |
Epoch 00104 | Loss(train) 1.0365 | Acc(train) 0.6677 | Acc(val) 0.7429 |
Epoch 00105 | Loss(train) 1.0957 | Acc(train) 0.6582 | Acc(val) 0.7474 |*
Epoch 00106 | Loss(train) 1.0673 | Acc(train) 0.6542 | Acc(val) 0.7354 |
Epoch 00107 | Loss(train) 1.0505 | Acc(train) 0.6622 | Acc(val) 0.7309 |
Epoch 00108 | Loss(train) 1.0519 | Acc(train) 0.6627 | Acc(val) 0.7339 |
Epoch 00109 | Loss(train) 1.0632 | Acc(train) 0.6622 | Acc(val) 0.7459 |
Epoch 00110 | Loss(train) 1.0599 | Acc(train) 0.6557 | Acc(val) 0.7519 |*
Epoch 00111 | Loss(train) 1.0335 | Acc(train) 0.6786 | Acc(val) 0.7459 |
Epoch 00112 | Loss(train) 1.0385 | Acc(train) 0.6672 | Acc(val) 0.7474 |
Epoch 00113 | Loss(train) 1.0195 | Acc(train) 0.6662 | Acc(val) 0.7444 |
Epoch 00114 | Loss(train) 1.0405 | Acc(train) 0.6567 | Acc(val) 0.7578 |*
Epoch 00115 | Loss(train) 1.0144 | Acc(train) 0.6796 | Acc(val) 0.6876 |
Epoch 00116 | Loss(train) 1.1609 | Acc(train) 0.6408 | Acc(val) 0.7623 |*
Epoch 00117 | Loss(train) 1.0199 | Acc(train) 0.6657 | Acc(val) 0.7534 |
Epoch 00118 | Loss(train) 1.0892 | Acc(train) 0.6712 | Acc(val) 0.7369 |
Epoch 00119 | Loss(train) 1.0391 | Acc(train) 0.6677 | Acc(val) 0.7399 |
Epoch 00120 | Loss(train) 1.0199 | Acc(train) 0.6692 | Acc(val) 0.7459 |
Epoch 00121 | Loss(train) 1.0191 | Acc(train) 0.6726 | Acc(val) 0.7564 |
Epoch 00122 | Loss(train) 1.0407 | Acc(train) 0.6617 | Acc(val) 0.7444 |
Epoch 00123 | Loss(train) 1.0098 | Acc(train) 0.6677 | Acc(val) 0.7265 |
Epoch 00124 | Loss(train) 1.0724 | Acc(train) 0.6418 | Acc(val) 0.7474 |
Epoch 00125 | Loss(train) 1.0056 | Acc(train) 0.6692 | Acc(val) 0.7474 |
Epoch 00126 | Loss(train) 1.0111 | Acc(train) 0.6746 | Acc(val) 0.7519 |
Epoch 00127 | Loss(train) 1.0057 | Acc(train) 0.6806 | Acc(val) 0.7534 |
Epoch 00128 | Loss(train) 1.0091 | Acc(train) 0.6761 | Acc(val) 0.7444 |
Epoch 00129 | Loss(train) 0.9942 | Acc(train) 0.6806 | Acc(val) 0.7369 |
Epoch 00130 | Loss(train) 1.0277 | Acc(train) 0.6637 | Acc(val) 0.7549 |
Epoch 00131 | Loss(train) 0.9937 | Acc(train) 0.6771 | Acc(val) 0.7444 |
Epoch 00132 | Loss(train) 1.0228 | Acc(train) 0.6712 | Acc(val) 0.7474 |
Epoch 00133 | Loss(train) 1.0257 | Acc(train) 0.6776 | Acc(val) 0.7459 |
Epoch 00134 | Loss(train) 0.9923 | Acc(train) 0.6786 | Acc(val) 0.7339 |
Epoch 00135 | Loss(train) 1.0080 | Acc(train) 0.6607 | Acc(val) 0.7444 |
Epoch 00136 | Loss(train) 1.0302 | Acc(train) 0.6726 | Acc(val) 0.7489 |
Epoch 00137 | Loss(train) 0.9630 | Acc(train) 0.6931 | Acc(val) 0.7534 |
Epoch 00138 | Loss(train) 0.9910 | Acc(train) 0.6906 | Acc(val) 0.7578 |
Epoch 00139 | Loss(train) 0.9728 | Acc(train) 0.6761 | Acc(val) 0.7564 |
Epoch 00140 | Loss(train) 0.9785 | Acc(train) 0.6712 | Acc(val) 0.7519 |
Epoch 00141 | Loss(train) 0.9848 | Acc(train) 0.6821 | Acc(val) 0.7414 |
Epoch 00142 | Loss(train) 1.0112 | Acc(train) 0.6736 | Acc(val) 0.7474 |
Epoch 00143 | Loss(train) 0.9941 | Acc(train) 0.6771 | Acc(val) 0.7608 |
Epoch 00144 | Loss(train) 0.9992 | Acc(train) 0.6657 | Acc(val) 0.7668 |*
Epoch 00145 | Loss(train) 0.9937 | Acc(train) 0.6861 | Acc(val) 0.7593 |
Epoch 00146 | Loss(train) 0.9635 | Acc(train) 0.6871 | Acc(val) 0.7504 |
Epoch 00147 | Loss(train) 1.0134 | Acc(train) 0.6771 | Acc(val) 0.7504 |
Epoch 00148 | Loss(train) 0.9873 | Acc(train) 0.6806 | Acc(val) 0.7504 |
Epoch 00149 | Loss(train) 0.9926 | Acc(train) 0.6791 | Acc(val) 0.7578 |
Epoch 00150 | Loss(train) 1.0407 | Acc(train) 0.6766 | Acc(val) 0.7593 |
Epoch 00151 | Loss(train) 0.9556 | Acc(train) 0.6941 | Acc(val) 0.7504 |
Epoch 00152 | Loss(train) 0.9931 | Acc(train) 0.6786 | Acc(val) 0.7429 |
Epoch 00153 | Loss(train) 0.9641 | Acc(train) 0.6876 | Acc(val) 0.7459 |
